;;;;;Outcome;Governance;;;Macroeconomic;;;Fiscal;;;;;;;;;;;Demograpy and Access;;;;;Geography and Location;;;;;
IDP;ID;Year;T;Nama;Corrupt;FinAudit;PolComm;YTElection;Resource;Industry;GDPCap;NRRev;GAF;SAF;GSExp;CapExp;GrantExp;SocAssExp;AdminFunc;InfraFunc;EduFunc;HealthFunc;Density;YearsSch;Povrate;Literacy;ElecAcces;Temperature;Rainfall;Elevation;Area;DistCapital;DistJKT
6300;6309;2011;2;Kab. Tabalong;1;2;0,88;2;70,46;10,30;49,34;57,40;39,95;2,65;19,90;25,82;1,30;2,24;28,25;16,10;23,69;14,94;64,41;7,50;6,22;96,47;94,48;25;2365;117,06;3767;190;1074
6300;6309;2012;3;Kab. Tabalong;0;3;0,88;1;70,28;10,33;51,05;54,11;45,26;0,63;18,63;26,97;1,13;2,59;28,25;16,10;23,69;14,94;65,56;7,57;5,83;97,17;97,59;25;2660;117,06;3767;190;1074
6300;6309;2013;4;Kab. Tabalong;0;3;0,88;0;69,73;10,29;52,36;48,46;51,54;0,00;15,99;20,02;3,31;0,65;28,25;16,10;23,69;14,94;66,72;7,92;6,15;97,82;95,69;25;2811;117,06;3767;190;1074
6300;6309;2014;5;Kab. Tabalong;0;4;0,88;4;69,05;10,30;53,53;42,00;57,82;0,18;16,68;29,35;2,31;0,30;19,87;22,93;30,22;11,26;67,89;7,95;6,21;98,71;96,87;25;2411;117,06;3767;190;1074
6300;6309;2015;6;Kab. Tabalong;0;4;0,88;3;66,86;11,33;53,95;42,00;57,82;0,18;16,68;29,35;1,20;0,16;31,90;20,74;29,95;16,60;68,99;8,24;6,59;98,41;98,89;26;2238;117,06;3767;190;1074
6300;6309;2016;7;Kab. Tabalong;0;4;0,88;2;65,41;11,84;54,75;40,18;38,85;20,97;20,97;31,46;1,74;0,32;23,35;22,23;25,37;15,07;70,11;8,32;6,35;98,93;99,21;26;3066;117,06;3767;190;1074
6300;6309;2017;8;Kab. Tabalong;0;4;0,88;1;63,42;12,70;55,96;27,95;53,93;18,13;23,12;27,72;3,70;0,58;28,97;15,91;26,77;16,13;71,15;8,56;6,09;99,35;100,00;25;2945;117,06;3767;190;1074
6300;6309;2018;9;Kab. Tabalong;0;4;0,88;0;62,00;13,04;57,22;35,34;49,42;15,24;25,06;22,94;6,38;0,58;29,81;15,77;24,66;14,98;72,22;8,57;5,95;99,39;99,72;25;2593;117,06;3767;190;1074
6300;6309;2019;10;Kab. Tabalong;0;4;0,00;2;60,67;13,21;58,40;35,31;46,80;17,89;28,58;23,60;2,54;2,42;28,37;14,91;25,46;17,36;73,23;8,78;6,01;99,90;99,94;26;2244;117,06;3767;190;1074
6300;6309;2020;11;Kab. Tabalong;1;4;0,00;1;59,84;13,17;57,36;37,76;46,48;15,76;28,90;15,32;2,45;0,89;31,66;9,71;26,63;19,07;72,70;9,10;5,72;100,00;100,00;26;3172;117,06;3767;190;1074
6300;6310;2010;1;Kab. Tanah Bumbu;1;3;0,79;0;64,64;11,74;39,32;34,96;55,17;9,87;20,75;20,28;4,30;2,83;42,43;15,39;27,55;5,67;55,15;6,69;6,48;94,71;95,03;26;3643;146,41;5007;117;1023
6300;6310;2011;2;Kab. Tanah Bumbu;0;3;0,79;4;65,60;11,28;40,51;49,35;47,55;3,09;21,87;22,13;3,65;2,41;29,11;18,30;32,87;8,41;57,77;6,77;6,17;93,71;95,03;25;2263;146,41;5007;117;1023
6300;6310;2012;3;Kab. Tanah Bumbu;0;3;0,79;3;65,57;11,41;41,21;48,72;48,44;2,84;17,17;30,94;2,43;0,77;32,07;24,01;25,47;7,48;60,36;7,04;5,47;95,25;98,17;25;2554;146,41;5007;117;1023
6300;6310;2013;4;Kab. Tanah Bumbu;0;4;0,79;2;64,22;11,90;41,22;43,63;55,48;0,88;17,84;38,40;2,51;0,61;32,22;16,80;24,44;12,73;62,64;7,21;5,20;96,59;99,78;26;2912;146,41;5007;117;1023
6300;6310;2014;5;Kab. Tanah Bumbu;0;4;0,79;1;63,57;11,91;41,46;46,49;52,09;1,42;20,78;35,93;1,08;2,33;26,95;26,60;22,37;11,08;64,61;7,26;5,21;97,92;97,40;26;2453;146,41;5007;117;1023
6300;6310;2015;6;Kab. Tanah Bumbu;1;4;0,79;0;62,29;12,10;41,46;46,49;52,09;1,42;20,78;35,93;-0,82;2,91;31,16;17,14;25,90;11,92;66,51;7,38;5,55;98,63;99,03;26;2123;146,41;5007;117;1023
6300;6310;2016;7;Kab. Tanah Bumbu;1;4;0,79;4;60,74;12,55;41,58;46,20;42,92;10,88;30,99;19,73;3,17;0,04;30,93;15,51;27,50;14,82;68,39;7,66;5,27;98,06;98,82;26;3314;146,41;5007;117;1023
6300;6310;2017;8;Kab. Tanah Bumbu;0;4;0,79;3;59,68;12,73;42,18;37,18;53,33;9,49;34,77;16,57;2,04;14,57;32,54;11,44;27,80;17,06;70,21;7,67;4,99;98,08;100,00;26;2730;146,41;5007;117;1023
6300;6310;2018;9;Kab. Tanah Bumbu;0;4;0,79;2;58,60;12,91;42,86;48,33;43,01;8,66;23,33;16,57;4,24;0,05;31,90;12,19;27,51;17,38;71,94;7,70;4,88;97,88;99,42;26;2761;146,41;5007;117;1023
6300;6310;2019;10;Kab. Tanah Bumbu;0;4;0,82;1;57,53;12,94;43,35;52,59;32,01;15,40;29,19;27,75;4,51;0,13;30,61;18,52;24,50;15,17;73,69;7,71;4,85;96,44;100,00;26;2155;146,41;5007;117;1023
6300;6310;2020;11;Kab. Tanah Bumbu;1;4;0,82;0;57,42;12,71;41,58;45,31;37,19;17,50;28,04;27,95;6,84;0,28;27,47;20,60;24,69;17,05;75,74;7,96;4,60;100,00;99,46;26;3315;146,41;5007;117;1023
6300;6311;2010;1;Kab. Balangan;0;3;0,87;0;79,98;5,05;54,56;28,76;61,30;9,94;16,34;40,54;3,65;1,31;27,24;29,39;24,30;8,18;61,70;5,95;7,74;93,74;92,35;25;3013;6,03;1878;161;1067
6300;6311;2011;2;Kab. Balangan;0;3;0,87;4;80,47;4,91;58,24;62,08;37,49;0,43;21,43;35,48;4,51;1,62;29,69;21,82;22,29;10,68;62,91;6,08;7,31;95,65;92,67;25;2126;6,03;1878;161;1067
6300;6311;2012;3;Kab. Balangan;0;3;0,87;3;80,65;4,87;61,05;55,63;43,83;0,54;19,45;39,18;1,39;0,77;19,65;31,76;28,72;8,24;64,04;6,21;6,85;94,76;88,32;25;2522;6,03;1878;161;1067
6300;6311;2013;4;Kab. Balangan;0;4;0,87;2;81,03;4,77;64,80;51,54;48,17;0,30;21,76;39,59;1,04;0,01;29,69;21,82;22,29;10,68;65,17;6,23;6,17;95,17;96,60;25;2586;6,03;1878;161;1067
6300;6311;2014;5;Kab. Balangan;0;4;0,87;1;81,08;4,76;67,41;42,04;55,70;2,26;21,78;38,81;9,47;0,41;30,82;21,65;22,11;11,75;66,35;6,36;6,29;97,88;99,05;25;2111;6,03;1878;161;1067
6300;6311;2015;6;Kab. Balangan;0;4;0,87;0;80,33;4,90;67,84;42,04;55,70;2,26;21,78;38,81;4,29;0,28;34,65;29,87;28,21;12,70;67,51;6,46;5,87;97,63;97,71;25;2083;6,03;1878;161;1067
6300;6311;2016;7;Kab. Balangan;0;4;0,87;4;79,65;5,05;68,46;50,96;34,74;14,30;23,22;30,17;1,74;0,29;31,00;25,21;22,10;10,01;68,65;6,71;5,67;98,22;97,57;25;2793;6,03;1878;161;1067
6300;6311;2017;8;Kab. Balangan;1;4;0,87;3;79,03;5,22;69,37;41,38;45,55;13,06;26,64;26,11;5,51;0,33;32,54;22,25;20,64;10,60;69,73;7,03;5,68;98,25;97,77;25;2646;6,03;1878;161;1067
6300;6311;2018;9;Kab. Balangan;1;4;0,87;2;78,85;5,20;70,43;51,57;37,83;10,59;30,54;21,64;5,04;0,40;33,02;17,78;21,86;12,45;70,83;7,04;5,59;98,41;98,85;25;2400;6,03;1878;161;1067
6300;6311;2019;10;Kab. Balangan;0;4;0,87;1;78,56;5,15;71,60;56,01;32,68;11,31;31,01;22,00;5,76;0,41;32,05;18,83;19,85;14,23;71,88;7,27;5,55;96,54;97,45;26;1992;6,03;1878;161;1067
6300;6311;2020;11;Kab. Balangan;0;4;0,87;0;77,74;5,23;70,66;40,74;43,62;15,64;27,64;20,29;6,03;0,32;34,83;13,95;21,30;15,98;71,04;7,55;5,32;100,33;99,09;25;2695;6,03;1878;161;1067
6300;6371;2010;1;Kota Banjarmasin;1;3;0,87;0;3,00;31,64;20,80;18,64;75,28;6,07;17,22;21,51;2,52;0,97;22,15;14,39;34,97;12,57;6.386,09;8,51;5,04;98,70;99,61;26;3254;41,94;72;0;918
6300;6371;2011;2;Kota Banjarmasin;0;3;0,87;4;2,82;31,06;21,54;19,80;78,41;1,79;19,18;16,68;2,34;0,90;22,34;12,86;46,75;7,77;6.484,40;8,68;4,77;97,63;99,99;26;2222;41,94;72;0;918
6300;6371;2012;3;Kota Banjarmasin;1;3;0,87;3;2,76;30,52;22,53;22,35;72,13;5,52;17,40;16,67;2,17;0,63;21,93;10,90;46,46;8,68;6.581,27;9,23;4,51;98,80;100,00;26;2264;41,94;72;0;918
6300;6371;2013;4;Kota Banjarmasin;0;4;0,87;2;2,72;29,54;23,75;17,35;76,91;5,73;18,53;25,23;1,49;0,48;22,15;14,39;34,97;12,57;6.676,63;9,79;4,21;98,91;99,72;26;2712;41,94;72;0;918
6300;6371;2014;5;Kota Banjarmasin;0;4;0,87;1;2,55;28,83;24,85;17,12;80,51;2,37;21,09;23,64;2,00;1,33;22,99;13,76;37,93;9,90;6.772,59;9,88;4,27;99,04;99,95;27;2092;41,94;72;0;918
6300;6371;2015;6;Kota Banjarmasin;0;4;0,87;0;2,49;28,36;25,93;17,12;80,51;2,37;21,09;23,64;9,26;0,00;22,52;15,91;40,19;13,39;6.866,32;9,90;4,44;99,22;99,85;27;1949;41,94;72;0;918
6300;6371;2016;7;Kota Banjarmasin;1;4;0,87;4;2,47;27,90;27,20;17,83;63,68;18,49;24,82;23,83;1,02;0,30;18,37;17,50;37,08;14,26;6.955,17;9,91;4,22;99,20;100,00;27;3035;41,94;72;0;918
6300;6371;2017;8;Kota Banjarmasin;0;4;0,87;3;2,45;27,91;28,58;13,17;70,18;16,65;31,65;17,27;2,74;0,49;19,26;15,18;37,59;12,62;7.042,70;9,92;4,19;98,84;99,66;27;2616;41,94;72;0;918
6300;6371;2018;9;Kota Banjarmasin;1;4;0,87;2;2,41;27,98;30,06;16,40;67,76;15,84;34,86;21,72;1,54;0,29;19,36;17,64;33,69;14,50;7.124,83;9,93;4,18;99,08;100,00;27;2405;41,94;72;0;918
6300;6371;2019;10;Kota Banjarmasin;0;4;0,90;1;2,39;28,14;31,54;12,96;69,45;17,58;30,66;27,16;2,27;0,33;20,35;16,72;29,06;18,85;7.203,52;9,94;4,20;99,63;100,00;27;1995;41,94;72;0;918
6300;6371;2020;11;Kota Banjarmasin;1;4;0,90;0;2,46;27,22;33,33;21,14;63,98;14,88;30,64;21,39;3,91;0,47;21,11;16,07;27,37;18,27;6.689,23;9,95;4,39;100,00;100,00;27;2710;41,94;72;0;918
6300;6372;2010;1;Kota Banjarbaru;1;3;0,86;0;7,15;24,20;17,27;27,90;66,23;5,87;18,19;19,69;3,63;2,16;28,77;13,38;33,43;10,72;659,41;9,92;5,98;98,22;98,70;26;3615;109,62;371;30;935
6300;6372;2011;2;Kota Banjarbaru;0;3;0,86;4;7,01;24,06;17,75;29,55;63,77;6,69;18,52;22,89;3,15;1,88;24,65;15,40;33,89;13,43;680,03;10,28;5,68;98,95;99,84;26;2395;109,62;371;30;935
6300;6372;2012;3;Kota Banjarbaru;0;3;0,86;3;7,01;23,92;18,34;30,40;64,01;5,59;19,11;23,04;1,00;1,40;27,68;13,15;33,19;13,15;701,33;10,48;5,16;99,06;99,91;26;2339;109,62;371;30;935
6300;6372;2013;4;Kota Banjarbaru;0;3;0,86;2;6,86;23,79;18,95;24,20;68,29;7,51;21,62;24,02;0,67;0,71;24,34;19,31;24,84;17,13;723,25;10,69;4,50;99,54;99,91;26;2824;109,62;371;30;935
6300;6372;2014;5;Kota Banjarbaru;1;3;0,86;1;6,67;23,68;19,62;21,53;69,75;8,73;20,18;34,32;2,64;0,10;24,34;19,31;24,84;17,13;745,53;10,74;4,35;100,00;99,84;26;2176;109,62;371;30;935
6300;6372;2015;6;Kota Banjarbaru;0;4;0,86;0;6,41;23,56;20,36;21,53;69,75;8,73;20,18;34,32;7,57;1,52;31,08;26,13;35,77;22,41;768,05;10,75;4,90;99,25;100,00;27;2123;109,62;371;30;935
6300;6372;2016;7;Kota Banjarbaru;1;4;0,86;4;6,17;23,50;21,14;19,57;52,98;27,45;18,92;41,51;1,17;0,12;15,92;30,77;23,76;16,32;790,99;10,76;4,62;99,39;99,91;27;3271;109,62;371;30;935
6300;6372;2017;8;Kota Banjarbaru;0;4;0,86;3;6,18;23,46;21,97;15,07;66,34;18,59;28,75;30,99;2,44;0,13;22,56;23,05;25,15;19,83;814,09;10,77;4,68;99,03;100,00;26;2729;109,62;371;30;935
6300;6372;2018;9;Kota Banjarbaru;1;4;0,86;2;6,15;23,33;22,82;20,09;58,80;21,10;30,45;27,18;2,98;0,13;22,04;20,83;23,86;23,25;837,62;10,93;4,19;99,57;99,16;26;2560;109,62;371;30;935
6300;6372;2019;10;Kota Banjarbaru;0;4;0,89;1;6,03;23,19;23,72;18,65;62,00;19,36;32,27;30,10;2,57;0,28;22,44;22,41;22,07;21,69;860,95;10,94;4,30;99,68;100,00;27;2113;109,62;371;30;935
6300;6372;2020;11;Kota Banjarbaru;1;4;0,89;0;6,17;22,90;24,28;26,67;55,91;17,43;29,31;27,26;5,20;0,75;23,13;18,66;23,20;25,24;825,76;10,95;4,01;100,00;100,00;27;2941;109,62;371;30;935
6400;6401;2010;1;Kab. Paser;1;1;0,85;0;87,05;6,21;117,81;96,12;3,19;0,69;12,04;41,44;6,18;1,11;29,84;21,69;20,65;17,77;20,75;7,48;9,48;96,00;89,87;25;3484;276,05;7731;182;1140
6400;6401;2011;2;Kab. Paser;0;3;0,85;4;87,16;5,98;122,84;81,38;17,88;0,74;14,73;38,73;5,37;0,96;26,22;24,02;22,20;13,91;21,56;7,60;7,91;96,70;85,77;25;2563;276,05;7731;182;1140
6400;6401;2012;3;Kab. Paser;0;3;0,85;3;87,08;6,00;125,85;79,67;19,80;0,52;11,86;50,37;2,43;1,05;21,61;31,46;19,93;13,89;22,31;7,78;7,65;94,22;90,78;25;2808;276,05;7731;182;1140
6400;6401;2013;4;Kab. Paser;0;4;0,85;2;87,19;5,82;133,12;76,30;22,85;0,86;14,49;48,90;2,51;0,14;26,09;25,53;21,67;12,73;22,53;7,96;7,94;97,00;96,27;25;3100;276,05;7731;182;1140
6400;6401;2014;5;Kab. Paser;0;4;0,85;1;86,92;5,86;135,76;77,21;22,37;0,42;15,09;41,57;0,95;0,24;25,00;32,84;21,72;7,69;23,09;7,99;7,87;98,08;94,01;25;2511;276,05;7731;182;1140
6400;6401;2015;6;Kab. Paser;0;4;0,85;0;86,13;6,19;131,43;77,21;22,37;0,42;15,09;41,57;0,79;0,00;27,82;29,18;24,40;14,50;23,64;8,12;8,76;97,65;98,70;26;2387;276,05;7731;182;1140
6400;6401;2016;7;Kab. Paser;1;4;0,85;4;86,40;5,95;122,09;65,04;28,29;6,67;17,06;21,46;0,53;0,00;24,58;17,14;29,20;15,05;24,18;8,28;7,93;98,12;100,00;26;3147;276,05;7731;182;1140
6400;6401;2017;8;Kab. Paser;0;4;0,85;3;86,25;5,94;120,85;45,81;39,01;15,18;19,20;26,98;1,39;0,00;26,35;22,61;25,76;14,27;24,71;8,41;7,83;98,56;100,00;25;2996;276,05;7731;182;1140
6400;6401;2018;9;Kab. Paser;0;4;0,85;2;86,10;5,92;122,72;60,93;28,09;10,98;19,44;27,86;1,52;0,00;26,01;28,71;21,88;13,00;25,23;8,54;7,73;98,99;100,00;25;2759;276,05;7731;182;1140
6400;6401;2019;10;Kab. Paser;0;4;0,89;1;85,95;5,90;124,99;63,76;25,35;10,89;21,76;34,80;1,66;0,12;23,00;38,98;18,71;10,90;25,76;8,67;7,63;99,42;100,00;26;2218;276,05;7731;182;1140
6400;6401;2020;11;Kab. Paser;1;4;0,89;0;85,80;5,89;126,00;63,90;25,25;10,84;25,97;24,79;3,00;0,00;26,28;33,90;18,38;13,65;24,83;8,80;7,53;99,85;100,00;26;3194;276,05;7731;182;1140
6400;6402;2010;1;Kab. Kutai Barat;0;1;0,57;1;73,00;14,80;77,50;73,89;22,16;3,95;17,74;39,42;4,54;3,77;37,15;35,71;11,80;5,28;12,04;7,26;9,90;94,89;77,11;26;3626;8,13;35697;225;1174
6400;6402;2011;2;Kab. Kutai Barat;0;3;0,57;0;73,53;13,21;88,43;66,65;30,03;3,31;19,77;39,18;3,89;3,22;36,71;34,19;11,04;5,71;12,51;7,46;8,25;96,60;82,44;26;3019;8,13;35697;225;1174
6400;6402;2012;3;Kab. Kutai Barat;0;3;0,57;3;75,00;12,42;104,31;66,97;29,08;3,94;18,22;41,85;4,10;3,01;37,42;34,31;11,21;6,10;12,62;7,53;8,30;96,56;81,66;26;3182;8,13;35697;225;1174
6400;6402;2013;4;Kab. Kutai Barat;0;3;0,57;2;72,55;13,61;128,88;60,20;33,91;5,89;16,19;49,17;3,21;2,65;40,36;26,58;11,57;8,60;10,50;7,89;7,70;96,84;80,81;26;3431;8,13;35697;225;1174
6400;6402;2014;5;Kab. Kutai Barat;0;3;0,57;1;73,55;12,42;130,48;56,81;36,19;7,00;16,52;38,36;0,48;0,00;33,88;33,60;13,50;7,83;10,57;8,03;6,90;97,68;83,08;26;2844;8,13;35697;225;1174
6400;6402;2015;6;Kab. Kutai Barat;0;4;0,57;0;68,45;15,31;127,73;56,81;36,19;7,00;16,52;38,36;0,50;0,19;46,26;32,96;14,65;9,97;10,63;8,02;8,33;97,62;97,04;26;2681;8,13;20382;225;1174
6400;6402;2016;7;Kab. Kutai Barat;0;4;0,57;4;67,47;15,49;126,23;50,45;42,14;7,40;17,87;24,26;4,17;1,59;40,18;22,84;13,13;10,06;10,67;8,03;8,65;98,22;96,04;26;3508;8,13;20382;225;1174
6400;6402;2017;8;Kab. Kutai Barat;0;4;0,57;3;67,70;15,42;130,20;39,83;51,47;8,71;33,62;22,34;3,33;0,95;43,17;22,52;13,36;10,84;10,72;8,06;8,72;98,49;93,47;26;3371;8,13;20382;225;1174
6400;6402;2018;9;Kab. Kutai Barat;0;4;0,57;2;67,65;15,20;136,24;52,31;39,79;7,91;33,81;22,01;3,59;1,22;45,01;20,43;13,18;10,61;10,77;8,07;9,15;98,36;99,19;26;3065;8,13;20382;225;1174
6400;6402;2019;10;Kab. Kutai Barat;0;4;0,86;1;67,52;15,16;143,61;58,61;33,74;7,64;33,80;25,35;3,09;2,43;40,61;22,89;13,59;10,88;10,80;8,34;9,09;99,02;96,24;26;2462;8,13;20382;225;1174
6400;6402;2020;11;Kab. Kutai Barat;0;4;0,86;0;67,22;14,87;119,82;57,15;34,71;8,14;33,57;22,24;4,68;1,46;40,00;17,98;16,61;14,02;12,57;8,47;9,29;98,32;99,25;26;3304;8,13;20382;225;1174
6400;6403;2010;1;Kab. Kutai Kartanegara;0;2;0,59;0;88,29;6,35;193,63;99,73;0,16;0,11;20,02;32,90;6,41;2,34;28,31;19,98;25,50;13,27;24,11;7,68;8,68;96,25;94,11;26;3552;169,73;23602;99;1279
6400;6403;2011;2;Kab. Kutai Kartanegara;1;2;0,59;4;87,77;6,49;189,26;99,18;0,03;0,79;22,55;32,05;6,32;2,31;28,31;19,98;25,50;13,27;25,05;8,13;7,21;97,31;95,11;26;3061;169,73;23602;99;1279
6400;6403;2012;3;Kab. Kutai Kartanegara;1;4;0,59;3;87,46;6,61;192,67;98,57;1,14;0,29;19,60;36,77;1,70;1,66;32,55;22,22;21,39;10,19;25,95;8,35;6,95;98,33;92,81;26;3204;169,73;23602;99;1279
6400;6403;2013;4;Kab. Kutai Kartanegara;1;4;0,59;2;86,71;6,95;190,32;95,80;3,11;1,09;15,22;46,27;3,79;1,50;28,31;19,98;25,50;13,27;26,29;8,41;7,52;97,38;96,61;26;3363;169,73;23602;99;1279
6400;6403;2014;5;Kab. Kutai Kartanegara;0;4;0,59;1;85,38;7,81;183,62;96,55;2,42;1,03;18,33;40,08;0,10;0,01;22,20;34,16;21,69;8,84;26,95;8,46;7,43;98,41;93,97;26;2851;169,73;23602;99;1279
6400;6403;2015;6;Kab. Kutai Kartanegara;0;4;0,59;0;83,63;8,55;166,33;96,55;2,42;1,03;18,33;40,08;0,00;0,03;28,56;20,60;28,79;14,45;27,62;8,68;7,99;97,98;99,28;26;2586;169,73;23602;99;1279
6400;6403;2016;7;Kab. Kutai Kartanegara;1;4;0,59;4;83,03;8,58;159,23;90,34;3,26;6,40;25,04;15,15;1,95;0,10;25,73;12,97;34,27;15,41;28,28;8,71;7,63;98,52;99,71;26;3417;169,73;23602;99;1279
6400;6403;2017;8;Kab. Kutai Kartanegara;0;3;0,59;3;82,36;8,92;158,15;79,53;5,72;14,76;27,94;15,40;0,68;0,08;26,21;12,68;32,40;17,10;28,94;8,83;7,57;98,85;99,59;26;3461;169,73;23602;99;1279
6400;6403;2018;9;Kab. Kutai Kartanegara;0;4;0,59;2;81,52;9,43;157,95;80,92;7,96;11,13;31,06;16,06;0,42;0,07;27,50;13,14;32,25;17,18;29,60;8,84;7,41;98,71;99,35;26;3146;169,73;23602;99;1279
6400;6403;2019;10;Kab. Kutai Kartanegara;0;4;0,87;1;81,28;9,51;160,63;84,32;6,87;8,81;29,98;24,75;0,87;0,12;24,81;21,25;27,43;14,94;30,25;9,10;7,20;98,69;99,42;26;2311;169,73;23602;99;1279
6400;6403;2020;11;Kab. Kutai Kartanegara;1;4;0,87;0;80,58;9,56;165,83;77,28;12,50;10,21;31,32;22,89;2,97;0,06;27,60;20,85;24,94;15,12;28,07;9,22;7,31;100,00;99,88;26;3213;169,73;23602;99;1279
6400;6404;2010;1;Kab. Kutai Timur;1;1;0,86;0;89,57;4,96;231,35;93,46;5,20;1,34;23,80;38,35;4,66;3,54;33,17;30,52;16,03;3,96;8,23;7,92;11,38;97,27;93,08;25;3114;100,99;35748;161;1391
6400;6404;2011;2;Kab. Kutai Timur;0;1;0,86;4;90,40;4,44;261,88;82,94;16,33;0,73;23,35;35,96;4,56;3,47;32,64;26,37;17,76;6,30;8,55;8,12;9,43;98,25;83,35;25;3319;100,99;35748;161;1391
6400;6404;2012;3;Kab. Kutai Timur;1;3;0,86;3;90,79;4,22;277,27;78,46;20,88;0,66;22,05;44,71;3,57;4,67;40,61;19,82;17,52;7,70;9,01;8,39;8,79;99,29;89,23;25;3160;100,99;35748;161;1391
6400;6404;2013;4;Kab. Kutai Timur;0;3;0,86;2;90,64;4,26;274,41;79,05;20,46;0,49;21,20;47,33;2,10;0,12;40,61;19,82;17,52;7,70;9,47;8,56;9,06;98,07;91,35;25;3449;100,99;35748;161;1391
6400;6404;2014;5;Kab. Kutai Timur;0;3;0,86;1;90,17;4,41;271,98;77,64;21,76;0,59;21,69;44,49;1,97;0,08;40,61;19,82;17,52;7,70;9,89;8,60;9,10;98,03;96,38;25;3006;100,99;35748;161;1391
6400;6404;2015;6;Kab. Kutai Timur;0;4;0,86;0;90,05;4,36;264,57;77,64;21,76;0,59;21,69;44,49;4,12;0,81;43,64;24,08;19,20;8,13;10,31;8,69;9,31;99,04;95,35;25;2509;100,99;35748;161;1391
6400;6404;2016;7;Kab. Kutai Timur;0;4;0,86;4;90,42;4,13;251,11;70,50;23,81;5,68;32,94;36,03;2,17;0,00;35,14;25,56;19,39;6,98;10,74;8,93;8,40;99,02;96,71;25;3222;100,99;35748;161;1391
6400;6404;2017;8;Kab. Kutai Timur;0;4;0,86;3;90,47;4,05;248,98;54,68;37,01;8,30;36,90;26,39;2,70;0,14;44,46;17,32;19,11;9,42;11,19;9,08;8,09;99,22;98,21;25;3262;100,99;35748;161;1391
6400;6404;2018;9;Kab. Kutai Timur;1;4;0,86;2;90,51;3,96;244,91;68,95;24,12;6,93;37,33;26,62;3,83;0,02;46,04;20,22;14,62;7,93;11,65;9,24;7,77;99,42;99,72;25;3041;100,99;35748;161;1391
6400;6404;2019;10;Kab. Kutai Timur;0;4;0,88;1;90,55;3,87;254,76;71,33;21,59;7,08;39,49;27,83;2,30;0,01;42,59;17,42;17,56;8,28;12,11;9,39;7,46;99,62;100,00;25;2362;100,99;35748;161;1391
6400;6404;2020;11;Kab. Kutai Timur;1;3;0,88;0;90,60;3,78;213,74;67,78;22,77;9,45;24,90;25,06;3,90;0,00;42,67;15,84;18,05;11,08;13,99;9,55;7,14;99,82;100,00;25;3005;100,99;35748;161;1391
6400;6405;2010;1;Kab. Berau;1;3;0,85;0;65,93;13,92;81,29;80,26;17,91;1,83;16,21;44,21;3,19;1,80;21,20;24,11;23,29;7,30;8,24;7,91;6,60;97,18;94,99;25;2940;228,45;21240;268;1469
6400;6405;2011;2;Kab. Berau;0;3;0,85;4;69,72;10,31;95,30;72,67;26,76;0,57;18,21;43,18;3,02;1,70;20,07;30,50;21,92;8,99;8,56;8,25;5,46;96,71;88,05;25;3322;228,45;21240;268;1469
6400;6405;2012;3;Kab. Berau;0;3;0,85;3;71,93;8,77;105,83;69,69;30,03;0,28;19,54;44,86;1,16;1,34;17,94;24,21;22,22;8,99;8,90;8,34;5,25;96,98;92,67;25;3190;228,45;21240;268;1469
6400;6405;2013;4;Kab. Berau;0;3;0,85;2;73,16;7,94;114,45;66,49;33,38;0,13;22,06;40,13;1,57;0,04;23,76;26,78;20,55;11,39;9,08;8,52;4,83;97,85;91,52;25;3425;228,45;21240;268;1469
6400;6405;2014;5;Kab. Berau;0;4;0,85;1;72,73;8,66;120,32;69,28;30,25;0,47;20,63;46,03;1,67;0,28;15,84;34,00;24,23;9,49;9,35;8,53;4,76;99,13;91,66;25;3137;228,45;21240;268;1469
6400;6405;2015;6;Kab. Berau;0;4;0,85;0;73,26;8,32;123,99;69,28;30,25;0,47;20,63;46,03;3,60;0,07;28,05;35,15;26,37;13,51;9,61;8,62;5,33;98,16;99,10;25;2368;228,45;21240;268;1469
6400;6405;2016;7;Kab. Berau;0;3;0,85;4;72,82;8,09;118,54;56,43;36,22;7,35;26,00;34,29;3,15;0,04;22,62;29,35;21,80;12,17;9,88;8,78;5,37;98,35;98,35;25;2997;228,45;21240;268;1469
6400;6405;2017;8;Kab. Berau;0;4;0,85;3;72,72;7,86;118,89;44,24;45,53;10,22;24,48;27,33;1,39;0,20;30,40;22,42;21,14;15,21;10,15;8,96;5,41;98,94;97,85;25;3210;228,45;21240;268;1469
6400;6405;2018;9;Kab. Berau;1;4;0,85;2;71,88;7,98;118,19;55,59;33,37;11,04;25,72;29,93;2,04;0,12;28,93;26,88;20,06;13,47;10,42;8,98;5,04;99,01;98,90;25;2941;228,45;21240;268;1469
6400;6405;2019;10;Kab. Berau;0;4;0,89;1;72,12;8,09;121,72;60,73;29,59;9,69;21,90;43,52;1,74;0,21;23,42;37,78;17,62;11,23;10,69;9,25;5,04;98,67;99,79;25;2359;228,45;21240;268;1469
6400;6405;2020;11;Kab. Berau;1;4;0,89;0;71,34;7,97;110,23;57,58;34,10;8,32;23,51;33,00;4,84;0,02;29,50;24,58;21,57;14,16;11,41;9,52;5,19;100,00;99,54;25;2885;228,45;21240;268;1469
6400;6409;2010;1;Kab. Penajam Paser Utara;0;1;0,86;3;52,21;26,35;32,19;99,34;0,00;0,66;18,65;49,51;2,52;1,01;21,40;34,56;19,32;7,92;48,88;6,87;10,46;95,55;97,10;26;3829;6,16;3333;97;1218
